x,y,theta,v,omega
3.821168,0.53835,-3.898681,0.344481,2.0
3.793938,0.559356,-3.698681,0.368131,1.980887
1.75827,0.222874,-2.980948,0.5,-0.017556
3.806563,2.134873,-2.018262,0.439037,1.010435
0.411272,0.254567,0.431824,0.342508,2.0
3.817978,1.073565,2.609568,0.5,0.963831
0.177469,1.949802,0.564251,0.471468,-0.344306
2.629255,2.009504,1.508568,0.483123,0.186188
2.63181,2.057748,1.527187,0.5,0.234054
0.189469,2.375176,-1.572139,0.5,0.088395
0.189623,2.325176,-1.563299,0.5,0.141988
0.190352,2.275182,-1.5491,0.5,0.061635
0.191591,2.225197,-1.542937,0.499738,-0.179684
0.192534,2.175233,-1.560905,0.48085,-0.065523
0.192733,2.077859,-1.578996,0.5,-0.002381
0.192317,2.02786,-1.579234,0.5,0.099474
0.192143,1.977861,-1.569287,0.5,0.015071
0.192289,1.881462,-1.572427,0.5,0.316349
0.192998,1.831469,-1.540792,0.456019,0.012828
0.194395,1.785889,-1.53951,0.480734,-0.262535
1.798486,1.38178,2.75761,0.467177,-0.198558
3.81829,1.400134,1.11004,0.345378,1.896512
3.83063,1.432337,1.299691,0.420041,1.513026
3.837836,1.561469,1.687139,0.481332,0.665837
3.830661,1.609056,1.753723,0.479717,0.628776
3.820458,1.655922,1.8166,0.5,0.34691
0.187805,0.517807,1.983746,0.350081,-2.0
0.177045,0.551059,1.783746,0.425803,-1.347423
0.170131,0.638223,1.525524,0.478079,-1.147414
0.18485,0.734505,1.333157,0.5,-0.538903
2.552504,3.788374,-2.831751,0.487001,0.6103
0.834637,0.230089,3.413269,0.052602,-2.0
3.810635,1.956238,-0.928331,0.252181,-2.0
3.833277,1.907622,-1.328331,0.309216,-2.0
3.234518,3.785901,0.062002,0.5,0.058554
3.381962,3.795378,0.074839,0.487896,-0.014965
3.479384,3.80299,0.090342,0.498301,-0.000887
3.780124,3.264474,-1.619448,0.448686,-1.403642
3.774809,3.219959,-1.759812,0.482803,-1.240161
3.799512,0.380415,2.252984,0.343154,2.0
2.609603,3.777621,3.247247,0.478073,0.238449
3.811857,2.334904,-1.265418,0.109122,-2.0
3.814078,2.324239,-1.465418,0.183394,-2.0
3.798872,2.256408,-2.065418,0.37525,-2.0
3.803429,2.928188,-3.184968,0.415505,1.608645
3.802786,2.838755,-3.026288,0.211303,2.0
0.36573,0.226647,0.360875,0.5,0.360204
3.752576,0.225585,0.937951,0.108408,2.0
2.217361,1.377313,0.377871,0.488198,0.214381
3.803357,2.42564,2.705444,0.449245,0.648819
3.788358,3.102337,-3.52545,0.401317,1.499331
1.153151,0.176522,1.206187,0.455169,-1.019343
0.849638,0.271838,0.805062,0.410411,1.662898
1.280043,0.176062,1.885018,0.076427,-2.0
3.726239,3.782922,-4.059411,0.269782,2.0
3.68194,3.820965,-3.659411,0.346332,2.0
3.650339,3.834995,-3.459411,0.408459,1.738337
3.610627,3.844331,-3.285577,0.400181,1.382818
3.570753,3.847321,-3.147295,0.464161,1.247139
3.524442,3.844694,-3.022581,0.453214,0.842114
3.47972,3.837426,-2.93837,0.5,0.424481
2.995491,0.159967,3.734738,0.321374,-2.0
2.794991,0.131464,3.011671,0.493327,-0.612182
2.649637,0.161352,2.886763,0.487435,-0.189995
2.602587,0.174086,2.867763,0.5,-0.169714
0.421525,0.186509,0.090299,0.162746,2.0
3.593879,3.80922,-3.882268,0.15852,2.0
3.813456,2.112654,-0.501724,0.1077,-2.0
3.844637,2.076747,-1.101724,0.304402,-2.0
3.8556,2.048404,-1.301724,0.368703,-2.0
3.861794,2.01212,-1.501724,0.404516,-1.774631
3.861,1.97173,-1.679188,0.416362,-1.197242
3.547891,0.214795,-0.033981,0.475118,0.141931
3.645369,0.212249,-0.030974,0.489836,-0.074013
3.822764,3.006595,-1.793024,0.456422,-1.123977
3.802792,2.700094,-1.526536,0.431425,-0.068754
3.804552,2.656987,-1.533412,0.5,-0.048458
3.808449,2.507043,-1.561332,0.5,-0.021772
3.808868,2.457045,-1.563509,0.487574,0.020184
3.811445,2.213643,-1.55293,0.473717,0.101662
3.816524,2.020669,-1.55267,0.5,0.005953
3.814944,3.485813,-1.603695,0.412011,-1.412033
3.810691,3.444866,-1.744899,0.498664,-0.788949
3.552899,0.227396,0.382064,0.185721,2.0
0.272791,3.565018,-1.157813,0.477555,0.617013
1.550827,2.476442,-2.507197,0.5,0.559262
2.53904,2.3723,2.24645,0.5,-0.091695
3.798053,2.923056,1.432549,0.487646,0.253157
2.394294,1.478301,0.865766,0.482657,-0.495415
2.491571,1.583211,0.817089,0.5,0.065184
0.626109,0.211648,-0.097515,0.453263,1.311848
1.553536,1.552119,2.406959,0.498954,-0.085572
1.516653,1.585723,2.398402,0.5,-0.367932
3.798433,1.2111,1.63305,0.470911,0.794429
1.318655,3.829882,0.050534,0.409922,-1.532192
1.359593,3.828815,-0.102685,0.433658,-1.56588
2.49636,3.843682,-3.589363,0.364545,1.743488
2.423442,3.864534,-3.274599,0.430503,1.205162
2.380531,3.867661,-3.154083,0.449917,1.003297
2.335591,3.865967,-3.053753,0.494637,0.994156
2.286614,3.859188,-2.954338,0.5,0.656358
2.237829,3.848275,-2.888702,0.465288,0.449382
2.193057,3.835625,-2.843764,0.48904,0.078833
3.848971,1.127184,1.334371,0.446529,1.123705
3.860722,1.22093,1.544627,0.481542,0.803297
3.860049,1.269066,1.624957,0.48724,0.891372
3.855248,1.317537,1.714094,0.47588,0.433079
3.847434,1.364475,1.757402,0.5,0.262466
3.852641,2.984195,-1.463575,0.486785,-0.916785
3.855626,2.935625,-1.555253,0.5,-0.761612
3.854499,2.885649,-1.631414,0.485989,-0.481906
3.850388,2.83723,-1.679605,0.476931,-0.540221
1.456019,2.365255,-2.422006,0.4946,0.095164
0.176985,0.811485,1.578371,0.5,-0.421644
3.804349,1.252812,2.809571,0.359386,-1.849825
1.229217,3.830872,0.213284,0.469948,-0.952685
1.275551,3.838618,0.118016,0.461922,-0.831273
1.412905,3.84025,-0.071708,0.489066,-0.410952
1.4616,3.835745,-0.112803,0.491713,-0.297805
1.51037,3.829483,-0.142583,0.483651,-0.218209
0.176812,3.606251,-1.769394,0.070174,2.0
0.183467,3.567899,-1.169394,0.258025,2.0
1.747042,3.829603,-3.182287,0.484838,0.884092
2.55573,0.15143,3.060047,0.473519,-0.209736
2.461567,0.160835,3.029982,0.5,-0.034158
1.562673,3.846331,-0.085189,0.491209,-0.724387
1.611422,3.840383,-0.157627,0.486503,-0.54475
1.659237,3.831441,-0.212102,0.466091,-0.229713
