x,y,theta,v,omega
3.024874,1.829076,1.892395,0.487058,0.370799
3.008625,1.874989,1.929475,0.449739,0.526544
2.991737,1.916666,1.982130,0.440440,1.093828
2.971956,1.955993,2.091512,0.482986,1.249140
2.945376,1.996283,2.216426,0.489541,1.079854
2.913869,2.033719,2.324412,0.438536,0.976984
2.882347,2.064182,2.422110,0.500000,1.057766
5.414738,1.260945,-1.972090,0.500000,0.357406
5.396034,1.214578,-1.936349,0.487177,0.371943
5.379469,1.168766,-1.899155,0.500000,0.270337
5.363986,1.121225,-1.872121,0.495972,0.110703
5.349529,1.073782,-1.861051,0.500000,0.247240
5.335813,1.025701,-1.836327,0.500000,0.188998
5.323149,0.977332,-1.817427,0.481689,-0.042788
5.311289,0.930646,-1.821706,0.479192,0.174841
5.299798,0.884126,-1.804222,0.483324,0.078698
5.288803,0.837061,-1.796352,0.490006,-0.020889
5.277794,0.789313,-1.798441,0.498207,-0.079865
5.266357,0.740823,-1.806428,0.500000,-0.221662
5.254146,0.692338,-1.828594,0.498347,0.052233
5.241566,0.644117,-1.823371,0.500000,-0.280651
5.228394,0.595885,-1.851436,0.490945,-0.500017
5.213623,0.549071,-1.901437,0.500000,-0.694692
5.195761,0.502381,-1.970907,0.448835,-0.961643
5.176319,0.461946,-2.067071,0.418883,-1.103316
5.154384,0.426285,-2.177402,0.468723,-1.238227
5.125350,0.389526,-2.301225,0.403008,-1.503572
5.096311,0.361637,-2.451582,0.413865,-1.314399
5.062755,0.337463,-2.583022,0.420141,-1.277591
5.025803,0.317530,-2.710781,0.455229,-1.004808
4.983555,0.300628,-2.811262,0.475626,-0.821696
4.937981,0.287065,-2.893432,0.486635,-0.766226
4.890396,0.276930,-2.970054,0.471519,-0.943238
4.843626,0.271083,-3.064378,0.455010,-1.006552
4.798161,0.269860,-3.165033,0.400194,-0.971501
4.758261,0.272739,-3.262183,0.478308,-1.091724
4.711185,0.281071,-3.371356,0.433304,-1.128653
4.669639,0.293297,-3.484221,0.475663,-0.982393
4.625694,0.311450,-3.582460,0.464437,-0.809879
4.584539,0.332947,-3.663448,0.500000,-0.622386
4.541998,0.359204,-3.725687,0.472866,-0.651081
4.503427,0.386545,-3.790795,0.499888,-0.820212
4.464891,0.418364,-3.872816,0.500000,-0.523268
4.428564,0.452712,-3.925143,0.473764,-0.239238
4.395405,0.486548,-3.949067,0.488299,-0.116670
4.361854,0.522026,-3.960734,0.466481,0.028161
4.329953,0.556060,-3.957918,0.476653,-0.058391
4.297408,0.590886,-3.963757,0.496180,0.009154
4.263620,0.627222,-3.962842,0.500000,0.092806
4.229385,0.663663,-3.953561,0.500000,0.080898
4.194835,0.699805,-3.945471,0.500000,0.053423
4.160043,0.735715,-3.940129,0.473103,0.317353
4.126500,0.769076,-3.908393,0.500000,0.059665
4.090390,0.803660,-3.902427,0.467382,0.173902
4.056261,0.835591,-3.885037,0.500000,0.075409
4.019326,0.869293,-3.877496,0.500000,0.135913
3.982038,0.902603,-3.863905,0.500000,0.046300
3.944448,0.935573,-3.859275,0.500000,0.032308
3.906728,0.968394,-3.856044,0.500000,0.069578
3.868842,1.001022,-3.849086,0.497902,-0.010870
4.389278,0.553759,2.121277,0.446932,1.129504
4.363800,0.590450,2.234227,0.444063,1.051777
4.334666,0.623936,2.339405,0.495520,0.664136
4.299063,0.658388,2.405818,0.456451,0.730871
4.264137,0.687760,2.478906,0.500000,0.577702
4.223854,0.717367,2.536676,0.500000,0.635762
4.181850,0.744475,2.600252,0.492555,0.443824
4.139088,0.768911,2.644634,0.500000,0.175076
4.094930,0.792363,2.662142,0.497466,0.146310
4.050626,0.814987,2.676773,0.498474,0.203286
4.005843,0.836877,2.697102,0.500000,0.278151
3.960409,0.857746,2.724917,0.500000,-0.089147
3.914777,0.878186,2.716002,0.475122,-0.015701
3.871519,0.897836,2.714432,0.489803,0.091030
3.826848,0.917925,2.723535,0.494119,0.447270
3.781258,0.936969,2.768262,0.478610,0.232156
3.736495,0.953906,2.791478,0.500000,0.041022
3.689494,0.970960,2.795580,0.489162,-0.105252
3.643565,0.987792,2.785055,0.485139,0.090076
3.598026,1.004519,2.794062,0.489810,-0.128865
3.552082,1.021498,2.781176,0.500000,-0.270920
3.505539,1.039762,2.754084,0.484827,-0.549422
3.461177,1.059307,2.699141,0.462332,-0.512344
3.419921,1.080163,2.647907,0.485745,-0.308572
3.377509,1.103838,2.617050,0.500000,-0.833326
3.335324,1.130652,2.533717,0.488650,-0.835999
3.296425,1.160203,2.450117,0.500000,-0.908683
3.259410,1.193791,2.359249,0.500000,-0.785784
3.225368,1.230395,2.280671,0.470294,-1.165556
3.196862,1.267768,2.164115,0.484508,-0.675235
3.171149,1.308822,2.096591,0.488783,-0.600982
3.147902,1.351809,2.036493,0.473159,-0.593860
3.127922,1.394692,1.977107,0.460298,-0.469058
3.110728,1.437385,1.930201,0.487324,-0.516934
3.094775,1.483427,1.878508,0.498260,-0.346223
3.080509,1.531164,1.843886,0.497970,-0.041076
3.067176,1.579143,1.839778,0.500000,-0.270424
3.054542,1.627519,1.812736,0.492342,-0.259368
3.043368,1.675467,1.786799,0.484691,-0.006279
3.032994,1.722813,1.786171,0.500000,0.043613
3.022202,1.771634,1.790532,0.466538,0.392813
3.011141,1.816955,1.829814,0.500000,0.523862
2.997075,1.864930,1.882200,0.433157,0.644651
2.982484,1.905706,1.946665,0.442619,0.959122
2.964288,1.946036,2.042577,0.444988,1.084371
2.941957,1.984501,2.151014,0.438770,1.084211
2.915963,2.019823,2.259435,0.474960,1.142669
2.883753,2.054692,2.373702,0.411992,1.322931
2.852311,2.081269,2.505995,0.453249,1.087062
2.814448,2.106143,2.614702,0.451417,1.085995
2.774274,2.126681,2.723301,0.491830,0.918113
2.728478,2.144570,2.815112,0.498074,0.759973
2.680741,2.158736,2.891110,0.493108,0.551903
2.632656,2.169635,2.946300,0.500000,0.474397
2.583394,2.178171,2.993740,0.500000,0.597043
2.533749,2.184056,3.053444,0.500000,0.194938
2.483904,2.187972,3.072938,0.487367,0.169751
2.435256,2.190903,3.089913,0.480934,0.127989
2.387212,2.193080,3.102712,0.500000,-0.152660
2.337267,2.195405,3.087446,0.500000,-0.036791
2.287345,2.198203,3.083767,0.500000,0.025652
2.237425,2.201028,3.086332,0.495411,-0.130130
2.187979,2.204086,3.073319,0.500000,-0.226178
2.138138,2.208061,3.050701,0.500000,-0.253147
2.088407,2.213229,3.025386,0.500000,-0.156029
2.038792,2.219414,3.009784,0.500000,-0.111012
1.989263,2.226260,2.998682,0.487570,0.166407
1.940947,2.232802,3.015323,0.500000,0.083280
1.891320,2.238892,3.023651,0.496190,-0.151725
1.842092,2.245105,3.008479,0.496238,-0.087375
1.792936,2.251905,2.999741,0.500000,0.086183
1.743409,2.258761,3.008359,0.500000,-0.155111
1.693905,2.265787,2.992848,0.500000,0.004874
1.644456,2.273185,2.993336,0.500000,0.037190
1.594990,2.280478,2.997055,0.500000,-0.103668
1.545550,2.287937,2.986688,0.464337,0.027628
5.479687,0.564755,0.677837,0.351609,1.708041
5.505063,0.589031,0.848641,0.402201,1.728531
5.528915,0.621354,1.021494,0.374422,1.461237
5.546065,0.654600,1.167618,0.429164,1.346603
5.560198,0.695088,1.302278,0.457650,1.034629
5.570037,0.739762,1.405741,0.485580,0.841658
5.575992,0.787939,1.489907,0.484953,0.550612
5.578578,0.836359,1.544968,0.500000,0.636728
5.578278,0.886350,1.608641,0.488149,0.407546
5.575437,0.935079,1.649396,0.492906,0.245619
5.570964,0.984165,1.673958,0.500000,0.112909
5.565534,1.033869,1.685248,0.482537,-0.072955
5.560199,1.081826,1.677953,0.500000,-0.296493
5.555589,1.131611,1.648304,0.500000,-0.156711
5.552108,1.181490,1.632633,0.500000,-0.068665
5.549190,1.231404,1.625766,0.500000,-0.191724
5.546921,1.281352,1.606594,0.472976,-0.341464
5.546036,1.328639,1.572447,0.500000,-0.088456
5.546174,1.378639,1.563602,0.486582,-0.153062
5.546897,1.427291,1.548296,0.500000,-0.080043
5.548222,1.477273,1.540291,0.495433,-0.177467
5.550172,1.526778,1.522544,0.500000,-0.101578
5.552837,1.576706,1.512387,0.500000,-0.319458
5.556553,1.626566,1.480441,0.500000,-0.078827
5.561261,1.676344,1.472558,0.500000,0.054824
5.566028,1.726116,1.478041,0.500000,-0.064126
5.570819,1.775886,1.471628,0.484540,-0.030533
5.575690,1.824094,1.468575,0.500000,-0.076648
5.580983,1.873813,1.460910,0.455787,0.203233
5.585520,1.919165,1.481233,0.496406,-0.092154
5.590188,1.968585,1.472018,0.500000,0.111549
5.594841,2.018368,1.483172,0.462674,0.159836
5.598522,2.064488,1.499156,0.491104,0.089894
5.601817,2.113488,1.508146,0.500000,0.069164
5.604775,2.163400,1.515062,0.493432,-0.004381
5.607534,2.212666,1.514624,0.500000,-0.019292
5.610390,2.262585,1.512695,0.500000,-0.004722
5.613305,2.312499,1.512222,0.500000,0.060112
5.616082,2.362422,1.518234,0.464479,0.068535
5.618363,2.408814,1.525087,0.472382,0.019808
5.620475,2.456005,1.527068,0.500000,0.063504
5.622502,2.505964,1.533418,0.496525,-0.149719
5.624729,2.555566,1.518446,0.500000,-0.101032
5.627597,2.605483,1.508343,0.473107,0.014492
5.630516,2.652704,1.509792,0.500000,0.156160
5.633174,2.702633,1.525408,0.500000,0.057601
5.635299,2.752587,1.531169,0.491060,-0.134517
5.637575,2.801640,1.517717,0.485394,-0.053868
5.640280,2.850104,1.512330,0.500000,-0.197962
5.643696,2.899987,1.492534,0.500000,-0.190789
5.648080,2.949793,1.473455,0.500000,0.074812
5.652753,2.999574,1.480936,0.500000,-0.093685
5.657474,3.049351,1.471568,0.494355,0.202311
5.661873,3.098589,1.491799,0.500000,-0.029958
5.665894,3.148427,1.488803,0.489450,0.080410
5.669706,3.197224,1.496844,0.500000,0.189765
5.672927,3.247119,1.515821,0.500000,-0.177435
5.676117,3.297016,1.498077,0.500000,0.099763
5.679501,3.346902,1.508053,0.500000,0.005477
5.682622,3.396804,1.508601,0.500000,-0.055540
5.685869,3.446698,1.503047,0.487012,0.123626
5.688865,3.495307,1.515410,0.500000,0.241675
5.691030,3.545259,1.539577,0.477568,0.544117
5.691221,3.593010,1.593989,0.467886,0.599321
5.688736,3.639725,1.653921,0.452720,0.860804
5.683041,3.684623,1.740002,0.497002,0.909257
5.672457,3.733166,1.830927,0.488215,0.670512
5.658328,3.779889,1.897978,0.491963,0.836709
5.640588,3.825760,1.981649,0.494938,0.730794
5.619181,3.870373,2.054729,0.478787,0.807654
5.595219,3.911808,2.135494,0.472581,0.390873
5.569154,3.951225,2.174581,0.500000,0.688887
5.539372,3.991375,2.243470,0.496895,0.176616
5.508070,4.029964,2.261132,0.490343,0.367209
5.476158,4.067190,2.297853,0.500000,0.128564
5.442685,4.104332,2.310709,0.492482,0.240875
5.409046,4.140300,2.334797,0.490029,0.111016
5.374949,4.175494,2.345898,0.472924,0.070714
5.341735,4.209160,2.352970,0.500000,-0.077691
5.306632,4.244766,2.345201,0.487128,-0.141013
5.272814,4.279827,2.331099,0.500000,-0.069962
5.238484,4.316179,2.324103,0.498056,0.001786
5.204411,4.352505,2.324282,0.500000,-0.110508
5.170404,4.389159,2.313231,0.500000,0.017338
5.136568,4.425971,2.314965,0.498842,-0.194257
5.103137,4.462994,2.295539,0.500000,-0.094879
5.070168,4.500584,2.286051,0.488006,-0.022366
5.038205,4.537461,2.283815,0.497524,-0.066037
5.005786,4.575200,2.277211,0.500000,-0.044958
4.973416,4.613308,2.272715,0.486105,0.030871
4.941972,4.650379,2.275802,0.500000,0.059259
4.909457,4.688363,2.281728,0.494526,0.135936
4.876934,4.725615,2.295322,0.500000,-0.170704
4.844116,4.763337,2.278251,0.500000,-0.198662
4.812000,4.801658,2.258385,0.500000,-0.017829
4.780301,4.840325,2.256602,0.500000,-0.223368
4.749071,4.879371,2.234265,0.500000,-0.101737
4.718479,4.918920,2.224091,0.500000,0.035711
4.688018,4.958570,2.227663,0.481118,0.302200
4.658068,4.996221,2.257883,0.500000,0.050735
4.626256,5.034795,2.262956,0.500000,-0.094752
4.594528,5.073439,2.253481,0.464063,0.097872
4.565076,5.109301,2.263268,0.500000,-0.120654
4.533387,5.147976,2.251203,0.483836,0.179115
4.502613,5.185311,2.269114,0.487330,-0.083846
4.471438,5.222768,2.260730,0.500000,0.217258
4.439197,5.260983,2.282455,0.494735,0.140265
4.406625,5.298221,2.296482,0.497738,0.043877
4.373511,5.335381,2.300869,0.486476,-0.014367
4.341093,5.371653,2.299433,0.441613,0.034558
4.311631,5.404550,2.302889,0.500000,-0.151163
4.278492,5.441990,2.287772,0.496849,-0.240510
4.246297,5.479832,2.263721,0.500000,0.007861
4.214343,5.518288,2.264507,0.500000,0.133822
4.182117,5.556517,2.277890,0.481944,0.020926
4.150770,5.593124,2.279982,0.500000,-0.129138
4.118455,5.631278,2.267068,0.500000,0.002296
4.086382,5.669636,2.267298,0.500000,-0.020236
3.536612,0.502064,1.360889,0.431924,1.640341
3.542114,0.544855,1.524923,0.439214,1.517778
3.540797,0.588715,1.676701,0.485715,1.178793
3.532831,0.636600,1.794580,0.436532,1.078994
3.520869,0.678560,1.902479,0.457341,0.880607
3.504093,0.721090,1.990540,0.494766,0.372206
3.483093,0.765886,2.027761,0.473934,0.335709
3.461472,0.808058,2.061332,0.500000,0.319503
3.437217,0.851778,2.093282,0.500000,0.315920
3.411585,0.894706,2.124874,0.478547,0.100136
3.386202,0.935274,2.134887,0.500000,0.037899
3.359390,0.977477,2.138677,0.478023,-0.020058
3.333720,1.017802,2.136672,0.481969,0.035437
3.307807,1.058440,2.140215,0.500000,-0.300002
3.281486,1.100949,2.110215,0.493928,-0.362075
3.256888,1.143779,2.074008,0.484726,-0.250601
3.234047,1.186531,2.048948,0.500000,-0.514175
3.212192,1.231495,1.997530,0.456391,-0.182185
3.193681,1.273211,1.979311,0.473115,-0.348425
3.175647,1.316948,1.944469,0.480840,-0.338984
3.158856,1.362003,1.910571,0.500000,-0.244551
3.142771,1.409343,1.886116,0.500000,-0.129827
3.127574,1.456978,1.873133,0.500000,-0.310475
3.113429,1.504933,1.842085,0.487179,-0.375546
3.101259,1.552103,1.804531,0.464187,-0.163081
3.090876,1.597345,1.788223,0.500000,0.006424
3.080075,1.646165,1.788865,0.480034,-0.075837
3.069867,1.693070,1.781281,0.483021,0.041318
3.059678,1.740285,1.785413,0.500000,-0.156919
3.049413,1.789220,1.769721,0.477104,-0.015623
3.040021,1.835997,1.768159,0.487156,0.119779
3.030183,1.883708,1.780137,0.500000,-0.015172
3.019829,1.932625,1.778620,0.489105,0.008668
3.009717,1.980478,1.779487,0.500000,0.058208
2.999215,2.029363,1.785307,0.500000,-0.047775
2.988689,2.078242,1.780530,0.492192,0.125264
2.978140,2.126318,1.793056,0.481037,-0.051356
2.967657,2.173265,1.787921,0.475729,0.254971
2.956817,2.219585,1.813418,0.494607,-0.193932
2.945401,2.267709,1.794025,0.489597,0.071271
2.934392,2.315415,1.801152,0.500000,0.143916
2.922626,2.364011,1.815543,0.476229,0.164568
2.910707,2.410117,1.832000,0.480028,0.154533
2.897953,2.456394,1.847453,0.487458,0.038112
2.884549,2.503261,1.851265,0.491694,-0.064733
2.871092,2.550553,1.844791,0.500000,-0.036013
2.857649,2.598712,1.841190,0.500000,0.000642
2.844292,2.646895,1.841254,0.500000,-0.070657
2.831104,2.695124,1.834188,0.488268,-0.097108
2.818621,2.742328,1.824478,0.500000,0.058580
2.805930,2.790691,1.830336,0.500000,-0.032268
2.793177,2.839037,1.827109,0.460019,-0.037994
2.781599,2.883558,1.823309,0.500000,-0.121551
2.769402,2.932047,1.811154,0.488771,0.091341
2.757550,2.979465,1.820288,0.470934,-0.078601
2.746101,3.025146,1.812428,0.481200,-0.198544
2.735051,3.071979,1.792574,0.500000,-0.264982
2.724701,3.120894,1.766076,0.500000,-0.232571
2.715570,3.170052,1.742819,0.500000,-0.251622
2.707632,3.219417,1.717656,0.469515,-0.223946
2.701282,3.265936,1.695262,0.500000,-0.278398
2.695766,3.315629,1.667422,0.475355,-0.108860
2.691438,3.362967,1.656536,0.500000,-0.178882
2.687602,3.412819,1.638648,0.500000,-0.220848
2.684763,3.462737,1.616563,0.497442,-0.234051
2.683069,3.512452,1.593158,0.500000,-0.109503
2.682224,3.562444,1.582208,0.466395,-0.249564
2.682274,3.609082,1.557251,0.492214,-0.110192
2.683212,3.658295,1.546232,0.500000,0.008540
2.684419,3.708280,1.547086,0.500000,0.030259
2.685528,3.758268,1.550112,0.486734,0.005980
2.686521,3.806931,1.550710,0.500000,-0.100209
2.687775,3.856915,1.540689,0.488706,-0.159799
2.689637,3.905750,1.524709,0.477254,0.017352
2.691794,3.953426,1.526444,0.500000,0.093918
2.693776,4.003387,1.535836,0.487605,0.059448
2.695336,4.052122,1.541781,0.500000,-0.129662
2.697110,4.102090,1.528815,0.481441,0.133857
2.698809,4.150204,1.542200,0.500000,0.094127
2.700003,4.200190,1.551613,0.500000,0.084887
2.700750,4.250184,1.560102,0.500000,-0.211713
2.701814,4.300172,1.538930,0.491578,0.202460
2.702883,4.349317,1.559176,0.499161,0.025661
2.703399,4.399230,1.561742,0.446685,0.066618
2.703655,4.443898,1.568404,0.496550,-0.044745
2.703884,4.493553,1.563930,0.489318,-0.199452
2.704708,4.542477,1.543985,0.495695,-0.479230
2.707224,4.591977,1.496062,0.477376,-0.671164
2.712382,4.639427,1.428945,0.470637,-0.892075
2.721104,4.685659,1.339738,0.475071,-0.705242
2.733605,4.731482,1.269213,0.480167,-1.008790
2.750154,4.776535,1.168334,0.478789,-1.071690
2.771229,4.819500,1.061165,0.487883,-1.169497
2.797464,4.860602,0.944216,0.463049,-1.048898
2.826532,4.896619,0.839326,0.490698,-0.941836
2.860979,4.931540,0.745142,0.484543,-0.735392
2.897768,4.963057,0.671603,0.451423,-0.644400
2.933987,4.989989,0.607163,0.467131,-0.706856
2.973260,5.015263,0.536477,0.485904,-0.606158
3.015751,5.038817,0.475862,0.495197,-0.263435
3.060063,5.060920,0.449518,0.500000,-0.487165
3.105607,5.081542,0.400802,0.496412,-0.375838
3.151667,5.100046,0.363218,0.450861,-0.391009
3.194114,5.115236,0.324117,0.459410,-0.268570
0.279812,2.984287,-1.385958,0.500000,-0.516805
0.287727,2.934923,-1.437638,0.500000,-0.267605
0.293702,2.885283,-1.464399,0.500000,-0.285519
0.298301,2.835497,-1.492951,0.480407,0.011510
0.302065,2.787604,-1.491800,0.457379,0.261082
0.306269,2.742061,-1.465692,0.485462,0.403221
0.312334,2.693898,-1.425369,0.459611,0.563603
0.320272,2.648634,-1.369009,0.459417,0.697832
0.331042,2.603982,-1.299226,0.438212,1.198324
0.345295,2.562571,-1.179394,0.422357,0.988620
0.363309,2.524389,-1.080532,0.405697,1.323784
0.384722,2.489965,-0.948153,0.424686,1.722253
0.412330,2.457764,-0.775928,0.433013,1.261596
0.445066,2.429464,-0.649768,0.426552,1.379725
0.480699,2.406079,-0.511796,0.468211,1.427633
0.523016,2.386135,-0.369033,0.477169,1.067091
0.568353,2.371328,-0.262323,0.500000,0.731871
0.617074,2.360140,-0.189136,0.474406,0.991644
0.664034,2.353543,-0.089972,0.500000,0.581285
0.713934,2.350500,-0.031843,0.500000,0.623615
0.763926,2.350467,0.030518,0.500000,0.297323
0.813873,2.352735,0.060250,0.497576,0.279040
0.863492,2.356424,0.088154,0.479529,0.016125
0.911255,2.360684,0.089767,0.467982,0.241819
0.957810,2.365443,0.113949,0.489311,0.196814
1.006366,2.371484,0.133630,0.500000,0.109799
1.055882,2.378418,0.144610,0.500000,-0.427848
1.105500,2.384563,0.101825,0.500000,-0.119896
1.155270,2.389347,0.089836,0.500000,-0.164019
1.205103,2.393424,0.073434,0.494524,-0.207251
1.254456,2.396541,0.052709,0.500000,0.095352
1.304373,2.399413,0.062244,0.500000,-0.237233
1.354309,2.401931,0.038521,0.500000,-0.187819
1.404287,2.403387,0.019739,0.500000,0.168356
1.454266,2.404795,0.036574,0.500000,-0.122066
1.504243,2.406318,0.024368,0.476141,-0.280405
1.551853,2.406811,-0.003673,0.468952,0.159589
1.598747,2.407013,0.012286,0.494883,-0.118393
1.648234,2.407328,0.000447,0.494259,0.018130
1.697660,2.407395,0.002260,0.500000,-0.069769
1.747660,2.407333,-0.004717,0.486228,-0.092941
1.796280,2.406878,-0.014011,0.500000,-0.021093
1.846275,2.406125,-0.016121,0.500000,-0.008069
1.896268,2.405299,-0.016927,0.483865,0.183598
1.944652,2.404924,0.001432,0.500000,-0.202024
1.994649,2.404490,-0.018770,0.500000,0.133185
2.044645,2.403885,-0.005451,0.500000,0.005835
2.094645,2.403627,-0.004868,0.498643,-0.058924
2.144507,2.403237,-0.010760,0.491727,0.533945
2.193668,2.404021,0.042634,0.478774,0.863321
2.241354,2.408122,0.128966,0.473701,0.898661
2.287994,2.416316,0.218832,0.447531,0.966851
2.331143,2.428126,0.315517,0.430414,0.787138
2.371492,2.443078,0.394231,0.475747,0.686768
2.414755,2.462845,0.462908,0.451047,0.816319
2.454247,2.484610,0.544540,0.452171,0.683501
2.492094,2.509337,0.612890,0.476653,0.666704
2.530141,2.538035,0.679560,0.478853,0.463378
2.566678,2.568980,0.725898,0.500000,0.775595
2.602749,2.603587,0.803458,0.445154,1.142127
2.631758,2.637321,0.917670,0.433066,1.078677
2.656170,2.673066,1.025538,0.450715,1.008716
2.677564,2.712714,1.126410,0.464186,0.816786
2.695787,2.755392,1.208088,0.448760,1.105002
2.709361,2.798142,1.318588,0.500000,0.707117
2.720117,2.846961,1.389300,0.500000,0.671947
2.727483,2.896406,1.456495,0.457275,0.665807
2.731183,2.941975,1.523076,0.455667,0.349684
2.732561,2.987518,1.558044,0.492243,0.291802
2.732470,3.036741,1.587224,0.500000,0.418311
2.730603,3.086702,1.629055,0.500000,0.150038
2.727318,3.136594,1.644059,0.481819,0.086992
2.723582,3.184630,1.652758,0.500000,-0.067738
2.719657,3.234476,1.645985,0.500000,0.127478
2.715584,3.284310,1.658732,0.476390,-0.009544
2.711423,3.331766,1.657778,0.445730,-0.427972
2.708502,3.376240,1.614981,0.494605,-0.611629
2.707829,3.425688,1.553818,0.478663,-1.117097
2.711310,3.473403,1.442108,0.460158,-0.959360
2.719394,3.518685,1.346172,0.397387,-1.719306
2.731524,3.556476,1.174242,0.439454,-1.406153
2.751287,3.595686,1.033626,0.420883,-1.482762
2.775421,3.630121,0.885350,0.396719,-1.541135
2.802797,3.658779,0.731237,0.414971,-1.309115
2.835408,3.684393,0.600325,0.439354,-1.337531
2.873211,3.706717,0.466572,0.468623,-1.219549
2.916244,3.725196,0.344617,0.488638,-1.144120
2.963078,3.739040,0.230205,0.474764,-0.900819
3.009727,3.747778,0.140123,0.463165,-0.735004
3.055786,3.752556,0.066623,0.496490,-0.646184
3.105397,3.754259,0.002004,0.500000,-0.422306
3.155385,3.753304,-0.040226,0.492977,-0.458155
3.204580,3.750194,-0.086042,0.471287,-0.223573
3.251485,3.745619,-0.108399,0.495977,-0.046563
3.300779,3.740139,-0.113055,0.500000,0.003587
3.350461,3.734507,-0.112697,0.500000,0.058525
3.400160,3.729029,-0.106844,0.500000,-0.089961
3.449850,3.723474,-0.115840,0.500000,0.256644
3.499584,3.718333,-0.090176,0.484453,-0.144809
3.547799,3.713621,-0.104657,0.474399,-0.446843
3.594853,3.707613,-0.149341,0.456662,-0.673538
3.639748,3.699303,-0.216695,0.467935,-0.626260
3.685102,3.687818,-0.279321,0.500000,-0.591115
3.732729,3.672621,-0.338432,0.433001,-0.775520
3.772975,3.656677,-0.415984,0.495555,-0.654747
3.817616,3.635183,-0.481459,0.482635,-0.798320
3.859456,3.611150,-0.561291,0.489769,-0.677760
3.900004,3.583696,-0.629067,0.488027,-0.729378
3.938383,3.553568,-0.702005,0.500000,-0.539388
3.975671,3.520267,-0.755944,0.486214,-0.584326
4.010055,3.485900,-0.814376,0.500000,-0.184823
4.044033,3.449220,-0.832858,0.500000,-0.116745
4.077455,3.412031,-0.844533,0.494463,-0.027883
4.110239,3.375016,-0.847321,0.500000,-0.108819
4.143134,3.337362,-0.858203,0.500000,-0.079836
4.175673,3.299398,-0.866187,0.488901,-0.058050
4.207233,3.262059,-0.871992,0.485743,0.040737
4.238556,3.224933,-0.867918,0.500000,0.290281
4.271426,3.187259,-0.838890,0.500000,0.152063
4.305122,3.150319,-0.823684,0.500000,0.152131
4.339376,3.113896,-0.808471,0.500000,0.195104
4.374257,3.078074,-0.788960,0.500000,0.056892
4.409587,3.042693,-0.783271,0.500000,-0.209986
4.444644,3.007044,-0.804270,0.488953,0.251304
4.478999,2.972253,-0.779139,0.500000,0.248275
4.515007,2.937565,-0.754312,0.494992,0.534038
4.551967,2.904647,-0.700908,0.500000,0.491479
4.590957,2.873354,-0.651760,0.486136,0.451167
4.630258,2.844747,-0.606643,0.481832,0.480954
4.670488,2.818239,-0.558548,0.500000,0.390954
4.713397,2.792577,-0.519453,0.476116,0.356474
4.755140,2.769684,-0.483805,0.495997,0.269652
4.799353,2.747208,-0.456840,0.463657,0.169498
4.841136,2.727109,-0.439890,0.500000,0.216326
4.886602,2.706308,-0.418258,0.498412,-0.022027
4.932125,2.686013,-0.420460,0.500000,0.011577
4.977782,2.665631,-0.419303,0.450459,0.127293
5.019041,2.647554,-0.406573,0.500000,0.168977
5.065130,2.628170,-0.389676,0.490774,-0.162894
5.110374,2.609157,-0.405965,0.490268,0.031276
5.155446,2.589866,-0.402837,0.500000,-0.097689
5.201348,2.570041,-0.412606,0.500000,-0.109133
5.247041,2.549741,-0.423520,0.500000,-0.084801
5.292536,2.528999,-0.432000,0.500000,-0.085529
5.337852,2.507871,-0.440553,0.473238,-0.018977
5.380638,2.487650,-0.442450,0.489183,-0.005121
5.424841,2.466694,-0.442962,0.489551,-0.272290
2.601552,3.698650,-0.751073,0.355830,-1.991031
2.624981,3.671947,-0.950176,0.363264,-1.875540
2.643219,3.640592,-1.137730,0.421882,-1.382776
2.658224,3.601198,-1.276008,0.398830,-1.346118
2.667212,3.562372,-1.410620,0.459091,-0.970777
2.672324,3.516767,-1.507697,0.500000,-0.639741
2.673879,3.466800,-1.571672,0.451351,-0.405353
2.672925,3.421678,-1.612207,0.500000,-0.115985
2.670566,3.371734,-1.623805,0.473800,-0.002288
2.668050,3.324421,-1.624034,0.500000,0.029497
2.665463,3.274488,-1.621084,0.483336,0.346433
2.663870,3.226183,-1.586441,0.473125,0.460042
2.664218,3.178876,-1.540437,0.489048,0.395486
2.666668,3.130036,-1.500888,0.465566,0.524130
2.671136,3.083699,-1.448475,0.492607,0.446545
2.678236,3.034957,-1.403821,0.475334,0.329846
2.686907,2.988223,-1.370836,0.500000,0.106963
2.697101,2.939274,-1.360140,0.500000,0.306413
2.708303,2.890547,-1.329499,0.484945,0.244029
2.720465,2.843603,-1.305096,0.500000,0.070183
2.733764,2.795404,-1.298077,0.500000,0.333221
2.748031,2.747485,-1.264755,0.500000,0.070291
2.763263,2.699862,-1.257726,0.500000,0.081791
2.778856,2.652356,-1.249547,0.500000,-0.035006
2.794560,2.604886,-1.253048,0.477495,0.163014
2.809848,2.559651,-1.236746,0.500000,0.090798
2.826456,2.512490,-1.227667,0.473214,-0.051232
2.842262,2.467886,-1.232790,0.500000,0.153659
2.859204,2.420845,-1.217424,0.486980,-0.136446
2.875745,2.375042,-1.231068,0.491592,-0.370532
2.891264,2.328400,-1.268122,0.500000,-0.124355
2.905870,2.280581,-1.280557,0.483372,-0.130706
2.919400,2.234177,-1.293628,0.463915,0.102937
2.932324,2.189622,-1.283334,0.490577,-0.089609
2.946022,2.142515,-1.292295,0.500000,0.020511
2.959817,2.094456,-1.290244,0.499438,-0.040343
